geonames_id,Place_geonames_id,lat_geonames_id,lon_geonames_id
3427741,Puente Timbó,-26.95564,-58.88352
3427742,Paso Timbó,-27.78333,-58.95
3427743,Laguna Timbó,-26.89463,-58.4978
3427744,Estero Timbó,-26.74006,-59.71533
3427745,Estancia Timbó,-28.13598,-56.42245
3427746,Estancia Timbó,-27.51667,-56.53333
3427747,Bañado Timbó,-28.86795,-56.39547
3427748,Estancia Timbaúva,-27.9949,-55.95636
3427749,Estancia Tilita,-27.48893,-57.36586
3427750,Tilita,-27.46667,-57.36667
3427751,Sierra del Tigre,-37.37554,-59.14202
3427752,Río Tigre,-34.41587,-58.57934
3427753,Partido de Tigre,-34.42058,-58.58279
3427754,Laguna del Tigre,-34.73601,-59.91186
3427755,Laguna Tigre,-27.98089,-56.67988
3427756,Laguna Tigre,-26.55956,-59.31302
3427757,Cerro del Tigre,-27.33333,-54.45
3427758,Arroyo Tigre,-33.45,-59.61667
3427759,Arroyo Tigre,-29.91789,-58.76325
3427760,Arroyo Tigre,-27.06667,-55.15
3427761,Tigre,-34.42603,-58.57962
3427762,Sierra de la Tigra,-37.79162,-59.14272
3427763,Arroyo de la Tigra,-38.34776,-57.98851
3427764,Arroyo Tiestos Grandes,-33.22501,-59.91406
3427765,Tierra Blanca,-25.7,-59.85
3427766,Tierra Blanca,-25.56667,-59.98333
3427767,Tiburón,-34.11667,-58.73333
3427768,Estancia Thompson,-35.41667,-57.76667
3427769,Estancia Teruca,-35.33333,-57.66667
3427770,Cancha Teresa Rupa,-26.53333,-54.75
3427771,Isla de la Teresa,-36.71667,-57.03333
3427772,Apeadero Teniente Primero Brigido Cainzo,-31.01196,-58.56016
3427773,Estación Teniente General Riccheri,-34.56448,-58.68261
3427774,Teniente General Juan Carlos Sánchez,-25.35,-58.3
3427775,Parada Teniente Balmaceda,-34.5671,-58.65371
3427776,Temperley,-34.77435,-58.39347
3427777,Punta del Temor,-34.27338,-58.51779
3427778,Laguna Tembleque,-30.1443,-59.95115
3427779,Tellier,-34.68333,-58.46667
3427780,Estero Telera Cué,-25.34411,-57.75746
3427781,Paso Telégrafo,-30.34281,-59.5136
3427782,Cañada Tegú Cuá,-28.74619,-57.90871
3427783,Tedín Uriburu,-37.36644,-59.76266
3427784,Zanja del Tebiroinza,-27.69357,-56.06849
3427785,T. Cáceres,-28.63734,-56.62925
3427786,Puesto Tayi,-25.47508,-57.67957
3427787,Paso Tavé Retá,-27.87838,-56.48369
3427788,Estancia Tavé Retá,-27.87529,-56.48407
3427789,Tave Reta,-27.95,-56.48333
3427790,Arroyo Tatutí,-30.48774,-58.06316
3427791,Arroyo Tatú Piré,-25.3705,-58.95174
3427792,Laguna El Tatay,-34.29468,-59.93836
3427793,Estancia Tatay,-29.41667,-56.98333
3427794,Tatay,-34.3692,-59.94099
3427795,Estancia Tataré,-29.05,-57.48333
3427796,Estancia Tataré,-28.61667,-58.81667
3427797,Estancia Tataré,-28.25835,-56.11027
3427798,Puesto Tatané,-28.07083,-56.14585
3427799,Puesto Tatané,-24.95807,-59.94427
3427800,Estancia Tatané,-28.08333,-58.61667
3427801,Paso Tirante,-27.59837,-56.24822
3427802,Arroyo Tatané,-27.21667,-58.68333
3427803,Estancia Tata Cuá,-28.36708,-58.47132
3427804,Estancia Tata Cuá,-28.31667,-58.51667
3427805,Arroyo Tases,-30.48353,-58.66486
3427806,Arroyo Taruma,-26.70991,-54.75318
3427807,Estancia Tartaguito,-27.81084,-56.03499
3427808,Estancia Tartagal,-28.05771,-56.33071
3427809,Tartagal,-28.67173,-59.84611
3427810,Laguna Tarrhué,-37.53333,-57.46667
3427811,Estancia Tarrhué,-37.55325,-57.36514
3427812,Puesto Tarquino,-28.63247,-58.94777
3427813,Paso Tarí,-29.16923,-58.43935
3427814,Monte Tareirí,-28.24482,-56.14295
3427815,Tareirí,-28.25,-56.11667
3427816,Arroyo Taqueño,-35.52098,-58.50374
3427817,Estancia Tapikiolé,-25.01288,-59.32579
3427818,Tapiales,-34.69892,-58.50781
3427819,Arroyo del Tapial,-29.18333,-59.58333
3427820,Arroyo Tapera,-37.94215,-57.5338
3427821,Río Tapenagá,-28.07929,-59.15616
3427822,Departamento de Tapenagá,-27.5,-59.75
3427823,Estero Tapenagá,-27.27402,-59.88299
3427824,Bañado Tapebicuá,-29.36327,-57.04768
3427825,Arroyo Tapebicuá,-29.58723,-56.96561
3427826,Tapebicuá,-29.5061,-56.97495
3427827,Arroyo Tapalquén,-36.15887,-59.93707
3427828,Estancia Tandileofú,-37.29425,-58.88664
3427829,Arroyo Tandileofú,-36.99478,-58.33092
3427830,Tandil Aeroclub,-37.26478,-59.09298
3427831,Sierras del Tandil,-37.35289,-59.09683
3427832,Partido de Tandil,-37.33333,-59.25
3427833,Tandil,-37.3287,-59.1369
3427834,Tandil,-37.23284,-59.22846
3427835,Laguna de Tanche,-36.58955,-57.4956
3427836,Escuela Tamboreo,-33.06667,-65.98333
3427837,Tambo Pite,-35.21667,-57.51667
3427838,Estancia Tambo Nuevo,-28.48368,-56.62119
3427839,Arroyo Tamangueyú,-38.30827,-58.82701
3427840,Tamangueyú,-38.20199,-58.73915
3427841,Arroyo Tamandúa,-27.32487,-54.81587
3427842,Arroyo Talitas,-32.10344,-59.36928
3427843,Apeadero Talitas,-31.43333,-59.66667
3427844,Estancia Talita,-31.32472,-58.87106
3427845,Talita,-32.52932,-58.30322
3427846,Talaty,-27.84271,-57.75896
3427847,Isla Talar,-29.76165,-59.65131
3427848,Isla Talar,-27.41438,-58.78854
3427849,Costa del Talar,-29.77574,-59.61325
3427850,Puesto Tala,-32.22566,-58.61506
3427851,Paso del Tala,-32.56183,-58.28152
3427852,Paso Tala,-29.15328,-58.7248
3427853,Paso Tala,-28.16667,-57.95
3427854,Isla del Tala,-32.54604,-58.22068
3427855,Estación Tala,-32.3,-59.13333
3427856,Departamento de Tala,-32.33333,-59.33333
3427857,Arroyo de la Tala,-33.75706,-59.56788
3427858,Arroyo del Tala,-33.42179,-59.54028
3427859,Arroyo del Tala,-33.28333,-58.5
3427860,Arroyo Tala,-32.29685,-59.08027
3427861,Arroyo Tala,-29.78824,-59.54958
3427862,Paso Tala,-29.17974,-58.70278
3427863,Cañada Tajamar,-29.48139,-59.86158
3427864,Arroyo Tajamar,-33.03333,-58.73333
3427865,Arroyo Tajama,-37.849,-57.90094
3427866,Arroyo Tafí,-29.71667,-59.58333
3427867,Bañado Tacuruty,-28.52418,-56.36053
3427868,Puesto Tacurú,-28.02891,-55.93128
3427869,Puesto Tacurú,-25.89647,-58.61308
3427870,Laguna Tacurú,-34.96835,-58.40814
3427871,Arroyo Tacuaruzú,-27.57888,-55.67324
3427872,Tacuaruzú,-27.60726,-55.6413
3427873,Puesto Tacuaritas,-27.7,-56.76667
3427874,Estancia Tacuaritas,-27.98244,-56.56242
3427875,Tacuaritas,-28.79889,-58.37546
3427876,Estación Tacuarí,-26.856,-58.8556
3427877,Tacuarendí,-28.41265,-59.26
3427878,Isla Tacuaras Inferior,-29.06416,-56.41684
3427879,Tacuaralito Norte,-27.75672,-56.70229
3427880,Tacuaralito,-27.97738,-56.96632
3427881,Paso Tacuaral,-27.86101,-57.78707
3427882,Colonia Tacuaral,-28.15,-57.78333
3427883,El Tacuaral,-27.88193,-57.81517
3427884,Misión Tacaaglé,-24.97925,-58.82089
3427885,Tabossi,-31.80231,-59.93557
3427886,La Tablada,-34.68643,-58.52568
3427887,Arroyo Tabay,-26.97271,-55.20474
3427888,Tabay,-28.31067,-58.28653
3427889,Islas del Tabaco,-28.07281,-58.87461
3427890,Arroyo del Susto,-28.06304,-55.86782
3427891,Laguna Suspiros,-28.16667,-57.08333
3427892,Estancia Surt,-28.26607,-55.9638
3427893,Punta Médanos,-36.8801,-56.6657
3427894,Canal Sur,-34.62006,-58.31199
3427895,Arroyo Sulma,-26.8981,-54.65371
3427896,Partido de Suipacha,-34.75,-59.75
3427897,Suipacha,-34.7702,-59.68783
3427898,Arroyo Suero,-34.35583,-59.43572
3427899,Sucre,-34.50868,-59.11412
3427900,Estancia Suares,-29.35761,-56.77509
3427901,Stable Cué,-28.78644,-56.9186
3427902,Paso Spíndola,-28.69814,-58.90382
3427903,Colonia Pando,-28.52373,-58.48764
3427904,Isla Soto,-27.7969,-58.83274
3427905,Arroyo Soto,-29.36393,-57.64293
3427906,Arroyo Soto,-29.29957,-59.45376
3427907,Laguna de Sotelo,-37.68795,-57.44624
3427908,Sosa,-31.73556,-59.9115
3427909,Puesto Sombrilla,-30.05845,-58.51708
3427910,Isla Sombrero,-27.70675,-58.83033
3427911,Arroyo Sombrero,-27.65969,-58.77634
3427912,Cerro el Sombrerito,-37.59988,-59.4163
3427913,Arroyo Sombrerito,-28.71497,-59.38373
3427914,Puesto Solito,-24.97101,-58.17977
3427915,Estancia Solís,-29.27069,-58.94502
3427916,Solís,-34.29807,-59.32368
3427917,Puesto Soledad,-29.6,-58.81667
3427918,Puesto Soledad,-27.58333,-58.3
3427919,Puesto Soledad,-25.96029,-59.06641
3427920,Puesto Soledad,-25.5826,-58.61001
3427921,Puesto Soledad,-25.58553,-58.12063
3427922,Puesto Soledad,-25.06566,-58.14136
3427923,Estancia Soledad,-28.67389,-57.10901
3427924,Estancia Sol de Mayo,-35.74879,-59.11128
3427925,Estancia Sol de Mayo,-31.6062,-58.98043
3427926,Sol de Mayo,-35.21015,-59.49461
3427927,Sol de Mayo,-25.16464,-58.35208
3427928,Sol de Mayo,-25.71667,-59.85
3427929,Laguna del Soldado,-37.96464,-57.63766
3427930,Solanet,-36.84305,-58.50826
3427931,Estación Sola,-34.64626,-58.38672
3427932,Estancia Sofía La Nueva,-30.98236,-59.77538
3427933,Estero Socorro,-25.58008,-59.2589
3427934,Puesto Socorrito,-28.57848,-56.9805
3427935,Paso Sociedad,-31.06763,-58.63828
3427936,Arroyo Soberbio,-27.28881,-54.19447
3427937,Chacra S. Mazur,-28.06465,-55.7592
3427938,Laguna Sirena,-28.99007,-58.91341
3427939,Laguna Sirena,-27.52541,-57.03389
3427940,Isla Sirena,-27.52668,-56.97664
3427941,Laguna Sin Nombre,-36.48345,-57.86557
3427942,Estero Sina Sina,-27.76667,-59.81667
3427944,Estancia Simbolar,-28.11667,-58.85
3427945,Estancia Silveyra,-29.3001,-56.8322
3427946,Puesto Silva,-28.84121,-56.43213
3427947,Puesto Silencio,-24.46667,-59.5
3427948,Colonia Siete Quebrachos,-25.23053,-59.86815
3427949,Siete Palmas,-25.2024,-58.33142
3427950,Laguna Siete Lomas,-37.1359,-57.64532
3427951,Estancia Siete Lomas,-37.13818,-57.63471
3427952,Estancia Siete Higueras,-28.63205,-56.74948
3427953,Puesto Siete Árboles,-25.87101,-59.68892
3427954,Estancia Siete Árboles,-29.95605,-58.06052
3427955,Siete Árboles,-26.4058,-59.45215
3427956,Estancia Sierra Larga,-37.89095,-58.52039
3427957,Sierra del Volcán,-37.83135,-58.04987
3427958,Sierra de los Padres,-37.94763,-57.77787
3427959,Sierra de Los Barrientos,-37.8,-59.01667
3427960,Estancia Sierra Blanca,-37.66046,-59.21408
3427961,Sierra Alta de Vela,-37.43333,-59.35
3427962,Cremería Siempre Verde,-37.12981,-58.99051
3427963,Estancia Siempre Amigos,-37.01091,-59.85201
3427964,Cerro Siempre Amigos,-37.03253,-59.8638
3427965,Laguna del Siasgo,-35.65849,-58.49928
3427966,Puesto Sian Cué,-25.82793,-59.40114
3427967,Shaw,-36.62328,-59.72674
3427968,Monte Shagaraik,-27.55,-59.86667
3427969,Sevigne,-36.20689,-57.74284
3427970,Estero Servando,-25.50461,-57.90122
3427971,Laguna del Sermón,-36.42617,-58.16765
3427972,Arroyo Sepulturas,-33.45,-59.73333
3427973,Puesto Sepultura,-36.05033,-58.33917
3427974,Islas del Selzo,-29.7076,-59.63651
3427975,Selvas del Río de Oro,-26.8032,-58.95928
3427976,Estancia Seis de Enero,-36.32998,-59.09358
3427977,Estación Segurola,-36.8315,-57.46175
3427978,Segurola,-36.83177,-57.46151
3427979,Segunda Punta,-25.06868,-58.34983
3427980,Estero Seco,-29.83051,-59.02087
3427981,Arroyo Seco,-38.32775,-59.72314
3427982,Arroyo Seco,-38.11667,-58.95
3427983,Arroyo Seco,-38.6964,-59.65973
3427984,Arroyo Seco,-38.46582,-58.75416
3427985,Arroyo Seco,-38.36667,-58.1
3427986,Arroyo Seco,-38.18387,-57.65488
3427987,Arroyo Seco,-37.8022,-57.46962
3427988,Sección San Nicolás,-25.66091,-58.16562
3427989,Sección Guaycurú,-25.74189,-58.09456
3427990,Laguna Seca,-37.35,-57.4
3427991,S. Balmaceda,-28.25529,-56.40571
3427992,Isla Sauzal,-33.09478,-58.26734
3427993,Arroyo Sauce de Luna,-31.45035,-59.08594
3427994,Sauce de Luna,-31.23955,-59.21753
3427995,Saucesito,-30.69465,-59.15582
3427996,Estancia Saucecito,-29.96926,-58.73945
3427997,Arroyo Saucecito,-33.4763,-58.94381
3427998,Arroyo Saucecito,-28.95,-58.81667
3427999,Río Sauce,-33.94466,-58.42276
3428000,Puesto Sauce,-27.77268,-56.44181
3428001,Paso Sauce,-29.38496,-58.56343
3428002,Paso Sauce,-29.37432,-58.04951
3428003,Departamento de Sauce,-30,-58.66667
3428004,Colonia Sauce,-29.35572,-59.23542
3428005,Arroyo del Sauce,-32.83981,-59.46764
3428006,Arroyo del Sauce,-33.1506,-58.52177
3428007,Arroyo del Sauce,-32.9115,-59.14099
3428008,Arroyo del Sauce,-32.47127,-59.76635
3428009,Arroyo del Sauce,-32.38481,-59.76269
3428010,Arroyo Sauce,-30.13619,-59.0536
3428011,Arroyo Sauce,-29.40419,-58.57265
3428012,Arroyo Sauce,-33.52755,-59.0637
3428013,Arroyo Sauce,-32.58777,-59.77103
3428014,Arroyo Sauce,-31.96365,-59.19165
3428015,Arroyo Sauce,-31.71874,-59.24979
3428016,Arroyo Sauce,-31.53425,-59.20051
3428017,Arroyo Sauce,-30.97527,-58.517
3428018,Arroyo Sauce,-30.66401,-58.84507
3428019,Arroyo Sauce,-29.9825,-58.91954
3428020,Arroyo Sauce,-29.40254,-58.60265
3428021,Arroyo Sauce,-29.38602,-58.05313
3428022,Arroyo Sauce,-28.94616,-57.66052
3428023,Sauce,-30.08552,-58.78733
3428024,Saturno Arroyo,-30.27414,-59.39683
3428025,Loma Satuchera,-29.7,-59.46667
3428026,Bañado Satín,-29.11139,-56.96614
3428027,Laguna Satalí,-25.07449,-59.31724
3428028,Arroyo Satalí,-25.06946,-59.32634
3428029,Estero Sastrow,-25.19315,-58.1772
3428030,Colonia Sarmiento,-25.30785,-59.91713
3428031,Obraje Sarita,-26.68115,-59.58006
3428032,Departamento de Sargento Cabral,-26.83333,-59.5
3428033,Colonia Sargento Cabral,-27.56572,-55.01976
3428034,Arroyo Sarandicito,-30.21871,-59.56133
3428035,Arroyo Sarandí Chico,-29.88449,-59.11517
3428036,Paso Sarandí,-28.38333,-55.88333
3428037,Sarandí,-29.74341,-58.05953
3428038,Estancia Sarandí,-28.87394,-56.74932
3428039,Estancia Sarandí,-27.96667,-56.31667
3428040,Estancia Sarandi,-27.9703,-56.32536
3428041,Arroyo Sarandí,-32.20396,-59.80073
3428042,Arroyo Sarandí,-31.03619,-59.58495
3428043,Arroyo Sarandí,-30.56499,-58.05274
3428044,Arroyo Sarandí,-30.21923,-59.319
3428045,Arroyo Sarandí,-29.79836,-58.01788
3428046,Arroyo Sarandí,-29.61004,-57.72554
3428047,Arroyo Sarandí,-29.4497,-57.77522
3428048,Arroyo Sarandí,-28.96176,-57.88374
3428049,Arroyo Sarandí,-27.91667,-56.33333
3428050,Sarandí,-34.68161,-58.34639
3428051,Estancia Sapukay,-29.34689,-57.97415
3428052,Estancia San Wenceslao,-28.93079,-57.59535
3428053,Estancia San Vincente,-31.74145,-58.55974
3428054,Estancia San Victorio,-28.56749,-57.12041
3428055,San Víctor,-30.48554,-59.02851
3428056,Partido de San Vicente,-35.08333,-58.5
3428057,Laguna San Vicente,-35.01053,-58.42439
3428058,Estancia San Vicente,-36.63333,-56.81667
3428059,Estancia San Vicente,-35.00111,-58.49308
3428060,Estancia San Vicente,-34.10896,-59.31586
3428061,Estancia San Vicente,-32.84926,-58.5942
3428062,Estancia San Vicente,-31.38819,-58.79591
3428063,Estancia San Vicente,-30.08643,-58.17043
3428064,Estancia San Vicente,-27.99362,-56.11454
3428065,Bañado San Vicente,-27.95286,-56.1566
3428066,Arroyo San Vicente,-35.03333,-57.33333
3428067,San Vicente,-35.0249,-58.42409
3428068,San Vicente,-26.61667,-54.13333
3428069,Santo Úrsula,-28.16496,-56.52706
3428070,Departamento de Santo Tomé,-28.25,-56.25
3428071,Santo Tomé,-28.55104,-56.04125
3428072,Santo Tome,-28.52717,-56.1093
3428073,Estancia Santo Tomás,-36.18634,-58.66901
3428074,Estancia Santo Tomás,-27.59442,-55.98264
3428075,Santos Lugares,-34.60306,-58.54074
3428076,Estancia de los Santos,-25.7,-58.21667
3428077,Arroyo de los Santos,-35.46075,-57.48687
3428078,Colonia Santoro,-25.28308,-59.61534
3428079,Santo Pipó,-27.14147,-55.40945
3428080,Estancia San Tomás,-32.78441,-59.39938
3428081,Estancia San Tomás,-27.58984,-55.96842
3428082,Santo Liberato,-37.28899,-57.45865
3428083,Puesto Santo Domingo,-30.70866,-59.09162
3428084,Puesto Santo Domingo,-29.50682,-57.34215
3428085,Puesto Santo Domingo,-25.10797,-59.04606
3428086,Puesto Santo Domingo,-24.68031,-59.26321
3428087,Laguna Santo Domingo,-38.96667,-58.81667
3428088,Estero Santo Domingo,-27.93688,-57.04713
3428089,Estancia Santo Domingo,-36.7259,-57.59184
3428090,Estancia Santo Domingo,-36.2725,-59.71765
3428091,Estancia Santo Domingo,-35.9699,-58.77068
3428092,Estancia Santo Domingo,-35.9798,-58.18482
3428093,Estancia Santo Domingo,-32.49979,-59.21078
3428094,Estancia Santo Domingo,-28.87339,-58.41102
3428095,Estancia Santo Domingo,-27.80952,-57.08276
3428096,Estancia Santo Domingo,-27.7905,-56.26075
3428097,Arroyo Santo Domingo,-25.58715,-54.33101
3428098,Santo Domingo,-36.71156,-57.58617
3428099,Santo Domingo,-25.63333,-54.25
3428100,Santo Domingo,-28.68114,-58.82005
3428101,Santo Domingo,-37.05564,-59.28237
3428102,Santo Domingo,-35.60955,-57.67049
3428103,Santo Domingo,-36.7,-57.56667
3428104,Paso Santillán,-29.42066,-58.88853
3428105,Santillán,-29.46546,-58.97963
3428106,San Tiburcio,-35.5,-57.41667
3428107,Santiago Larré,-35.58189,-59.16401
3428108,Parada Santiago Alcorta,-28.78371,-58.71556
3428109,Santiago Alcorta,-28.78633,-58.71345
3428110,Río Santiago,-34.8334,-57.9268
3428111,Punta Santiago,-34.83274,-57.92672
3428112,Isla Santiago,-34.84322,-57.87962
3428113,San Telmo,-34.62,-58.37122
3428114,Puesto Santa Victoria,-29.23535,-57.01734
3428115,Bañado Santa Úrsula,-28.15219,-56.55823
3428116,Arroyo Santa Tomás,-27.61569,-56.15212
3428117,Puesto Santa Teresita,-28.1658,-56.43799
3428118,Puesto Santa Teresita,-27.80792,-56.0686
3428119,Estancia Santa Teresita,-35.694,-57.81354
3428120,Estancia Santa Teresita,-30.3274,-59.12509
3428121,Estancia Santa Teresita,-28.04891,-56.43294
3428122,Estancia Santa Teresita,-28.05,-56.41667
3428123,Santa Teresita,-36.54059,-56.69294
3428124,Santa Teresita,-25.56667,-58.76667
3428125,Santa Teresita,-36.53333,-56.71667
3428126,Estancia Santa Teresa,-36.73504,-56.86507
3428127,Estancia Santa Teresa,-36.53939,-59.22058
3428128,Estancia Santa Teresa,-36.02916,-58.61891
3428129,Estancia Santa Teresa,-35.2,-58.56667
3428130,Estancia Santa Teresa,-32.81865,-59.18502
3428131,Estancia Santa Teresa,-31.62091,-59.05115
3428132,Estancia Santa Teresa,-31.13738,-58.28904
3428133,Estancia Santa Teresa,-30.53456,-58.97197
3428134,Estancia Santa Teresa,-29.5907,-57.13138
3428135,Estancia Santa Teresa,-29.40789,-57.89933
3428136,Estancia Santa Teresa,-29.23277,-58.75971
3428137,Estancia Santa Teresa,-29.11969,-58.18863
3428138,Estancia Santa Teresa,-28.01801,-58.02782
3428139,Estancia Santa Teresa,-26.30527,-59.63589
3428140,Santa Teresa,-36.79962,-57.93969
3428141,Estancia Santa Tecla,-27.62268,-56.38385
3428142,Puesto Santa Sofía,-30.46104,-58.63112
3428143,Estancia Santa Sofía,-31.01346,-59.78182
3428144,Estancia Santa Sofía,-30.53209,-58.63647
3428145,Estancia Santa Sofía,-27.95,-57.26667
3428146,Estancia Santa Rosalía,-28.27045,-58.04841
3428147,Santa Rosa Estancias,-35.6938,-58.70535
3428148,Estancia Santa Rosa de los Manantiales,-35.74462,-58.05626
3428149,Estancia Santa Rosa de Lima,-29.79799,-59.2136
3428150,Puesto Santa Rosa,-36.12108,-58.44643
3428151,Puesto Santa Rosa,-25.08534,-59.99655
3428152,Laguna Santa Rosa,-35.56015,-58.79843
3428153,Estancia Santa Rosa,-38.48558,-59.78478
3428154,Estancia Santa Rosa,-38.05857,-59.66676
3428155,Estancia Santa Rosa,-37.43021,-59.41031
3428156,Santa Rosa,-36.30931,-59.63976
3428157,Estancia Santa Rosa,-36.10836,-59.08512
3428158,Estancia Santa Rosa,-35.68333,-59.16667
3428159,Estancia Santa Rosa,-35.38374,-58.0515
3428160,Estancia Santa Rosa,-35.26636,-57.64867
3428161,Estancia Santa Rosa,-35.18993,-58.26455
3428162,Estancia Santa Rosa,-33.17379,-59.27542
3428163,Estancia Santa Rosa,-32.9272,-59.65086
3428164,Estancia Santa Rosa,-32.61667,-59.38333
3428165,Estancia Santa Rosa,-32.17826,-58.61958
3428166,Estancia Santa Rosa,-31.94678,-59.14981
3428167,Estancia Santa Rosa,-31.6049,-59.03496
3428168,Estancia Santa Rosa,-30.93101,-58.93509
3428169,Estancia Santa Rosa,-30.64952,-58.3617
3428170,Estancia Santa Rosa,-29.8087,-59.40657
3428171,Estancia Santa Rosa,-29.36043,-57.51044
3428172,Estancia Santa Rosa,-28.97285,-56.60882
3428173,Estancia Santa Rosa,-28.9,-56.95
3428174,Estancia Santa Rosa,-28.62642,-56.81746
3428175,Estancia Santa Rosa,-28.38645,-56.33346
3428176,Estancia Santa Rosa,-28.31667,-56.38333
3428177,Estancia Santa Rosa,-27.44007,-56.1056
3428178,Estancia Santa Rosa,-27.28333,-58.21667
3428179,Paraje Santa Rosa,-31.9408,-58.66482
3428180,Chacra Santa Rosa,-36.13529,-59.73203
3428181,Bañado Santa Rosa,-28.95956,-56.57792
3428182,Santa Rosa,-28.26572,-58.12053
3428183,Santa Rosa,-37.65283,-57.83996
3428184,Santa Rosa,-37.41667,-57.73333
3428185,Santa Rosa,-35.98333,-57.68333
3428186,Santa Rosa,-35.55,-57.8
3428187,Santa Rosa,-25.35,-59.71667
3428188,Santa Rosa,-28.61667,-56.81667
3428189,Estancia Santa Rita,-38.55,-60
3428190,Estancia Santa Rita,-37.07472,-59.43613
3428191,Estancia Santa Rita,-35.26667,-57.25
3428192,Estancia Santa Rita,-30.62812,-59.36278
3428193,Estancia Santa Rita,-30.58204,-58.18236
3428194,Santa Rita,-29.72062,-59.43228
3428195,Estancia Santa Rita,-29.3714,-59.14499
3428196,Estancia Santa Rita,-27.3921,-56.06801
3428197,Almacén Santa Rita,-37.63333,-58.48333
3428198,Santa Rita,-27.51871,-54.72859
3428199,Santa Rita,-25.84158,-59.8611
3428200,Estancia Santa Rafaela,-37.76667,-58.28333
3428201,Almacén Santa Rafaela,-37.76667,-58.31667
3428202,Puesto Santa Ofelia,-36.81766,-57.66051
3428203,Estancia Santa Nicomeda,-28.44031,-56.71001
3428204,Bañado San Tani,-28.64267,-56.74356
3428205,Estancia Santa Matilde,-33.88139,-59.97228
3428206,Estancia Santa Martina,-37.38902,-57.496
3428207,Estancia Santa Martha,-37.05058,-57.4939
3428208,Estancia Santa Marta,-31.62127,-59.18104
